,City Code,City,Average share of the built-up area of cities that is open space for public use for all (%) [a],Average share of urban population with convenient access to open public spaces (%) [b],Month,Year,Decibel_Level,Traffic_Density,Green_Space_Area,Air_Quality_Index,Happiness_Score,Cost_of_Living_Index,Healthcare_Index,Absolute value in thousands,Urban population as percentage of total population
1060,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,51290.214,82.04923
1061,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,4564.57,100
1062,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,7435.378,40.89447
1063,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,8321.287,42.89111
1064,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1701.338,69.93982
1065,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,4714.24,90.60416
1066,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2501.946,34.00052
1067,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,6282.074,57.30025
1068,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,7394.813,83.63084
1069,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2558.928,70.63786
1070,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,697.086,93.21078
1071,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,35604.443,45.23962
1072,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,24944.243,20.88597
1073,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,36687.569,81.78584
1074,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,512.683,45.04617
1075,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,28712.294,51.18747
1076,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,543.425,95.39439
1077,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,44.733,81.06554
1078,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,5830.563,62.66209
1079,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1305.425,41.85048
1080,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,134534.107,83.50126
1081,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,122.704,24.91101
1082,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,3174.727,45.50143
1083,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,3736.327,70.61146
1084,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,621.696,70.86867
1085,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,4.301,9.8555
1086,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,40226.395,68.6715
1087,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,40920.707,42.8743
1088,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,56987.625,34.9904
1089,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2910.056,60.76162
1090,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,13.358,100
1091,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,33133.395,25.34982
1092,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,17943.803,94.75076
1093,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,NOT APPLICABLE,NOT APPLICABLE
1094,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,312.529,75.28916
1095,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,5495.67,87.83508
1096,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,7688.686,62.26281
1097,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,35217.942,18.69501
1098,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,262580.426,59.18936
1099,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1.948,52.44922
1100,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2072.256,62.74877
1101,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,51.178,92.75385
1102,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,5748.397,86.08266
1103,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,5093.376,91.68713
1104,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,NOT APPLICABLE,NOT APPLICABLE
1105,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,274029.836,40.67977
1106,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,17.919,85.04443
1107,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,4864.126,72.22325
1108,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,NOT APPLICABLE,NOT APPLICABLE
1109,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,11615.322,15.18458
1110,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,7425.448,65.70171
1111,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,36702.393,80.53653
1112,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,129453.321,50.92364
1113,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,38700.518,61.53888
1114,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,10062.183,71.36598
1115,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2855.291,99.53179
1116,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,19023.383,56.63021
1117,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,141432.741,77.08434
1118,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,16375.704,19.61928
1119,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,11.113,98.66593
1120,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,4.895,42.69115
1121,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,48.247,32.41589
1122,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,183.274,20.36444
1123,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,33.508,98.66593
1124,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,5.651,90.59456
1125,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,104.322,57.2931
1126,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,248.627,17.28801
1127,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,33.458,98.37696
1128,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,265.036,80.03211
1129,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,40461.368,86.48094
1130,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,21125.872,53.23652
1131,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,8523.492,59.2793
1132,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,NOT APPLICABLE,NOT APPLICABLE
1133,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,111.317,61.74472
1134,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,10105.188,47.84876
1135,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,6251.988,100
1136,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,44.946,100
1137,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,5555.114,55.63947
1138,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2105.945,58.81146
1139,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,856.264,29.11597
1140,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,22316.857,52.14413
1141,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,64659.278,72.06496
1142,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,12570.402,24.13075
1143,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,47076.573,83.31267
1144,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,22186.97,21.08539
1145,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,6256.949,79.70663
1146,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,56997.099,39.70476
1147,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,NOT APPLICABLE,NOT APPLICABLE
1148,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,659.508,67.61506
1149,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,11007.228,90.26568
1150,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,9184.728,75.09923
1151,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,41.03,15.49929
1152,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,9143.698,75.36667
1153,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,29824.735,61.72195
1154,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,11421.43,30.7691
1155,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,81885.304,42.44705
1156,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,72060.018,58.41992
1157,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1495.081,35.21731
1158,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,10558.178,48.59889
1159,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2.046,0
1160,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,114.124,23.82388
1161,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1547.69,54.80028
1162,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,13100.768,72.98457
1163,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,88879.698,80.24673
1164,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,7034.758,57.87813
1165,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,48.538,95.3116
1166,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,11.917,70.48587
1167,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,58380.262,31.19313
1168,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,38295.429,71.69059
1169,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,NOT APPLICABLE,NOT APPLICABLE
1170,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,10004.319,89.24167
1171,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,69445.756,86.10306
1172,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,184.188,32.19412
1173,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,85.798,55.39739
1174,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,69175.77,86.28468
1175,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,355515.442,84.94452
1176,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,355422.023,84.94142
1177,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,3259.722,93.97406
1178,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,352162.301,84.85781
1179,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,93.419,96.75245
1180,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,3423.372,96.29842
1181,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,38313.228,51.76785
1182,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,391.135,27.39721
1183,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,32027.461,89.04014
1184,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,102699.905,44.45468
1185,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,11.229,0
1186,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,662.726,87.83099
1187,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,39923.245,44.3563
1188,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,NOT APPLICABLE,NOT APPLICABLE
1189,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,NOT APPLICABLE,NOT APPLICABLE
1190,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,24676.417,50.47801
1191,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,19179.393,34.23759
1192,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,8546141.335,60.22361
1193,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1709226.962,48.45754
1194,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,293320.809,55.09464
1195,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1415906.153,47.08259
1196,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,572961.22,34.32624
1197,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,248263.711,56.02931
1198,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,74349.536,69.73205
1199,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,520331.686,53.62413
1200,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1089752.455,83.91752
1201,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,396649.647,84.73392
1202,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,693102.808,83.45031
1203,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,41997.23,74.19676
1204,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,191251.974,78.18547
1205,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,459853.604,86.48504
1206,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,4957495.637,56.42435
1207,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,85333.015,50.55786
1208,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1647993.907,72.80611
1209,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,724664.454,55.63849
1210,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2173354.46,41.72529
1211,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,326149.801,74.88008
1212,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,740454.271,77.46164
1213,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,281836.359,72.19918
1214,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,109132.839,85.02114
1215,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,149821.161,75.43768
1216,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,199663.912,82.27671
1217,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,49212.01,67.56317
1218,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,5006707.647,56.53384
1219,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1136758.056,80.00202
1220,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1170456.14,80.22243
1221,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2258687.475,42.05899
1222,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2372658.361,67.56272
1223,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,619470.61,65.51163
1224,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,7195399.366,56.23261
1225,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1709226.962,48.45754
1226,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,693102.808,83.45031
1227,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,4793069.596,55.06941
1228,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,4777555.67,55.17057
1229,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,15513.926,23.9155
1230,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1350396.107,81.48708
1231,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,396649.647,84.73392
1232,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,213638.051,89.38903
1233,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,179939.967,89.71327
1234,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,33698.084,87.65768
1235,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,740108.409,77.46603
1236,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,5779793.46,52.70736
1237,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,5852957.088,59.85641
1238,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1342442.278,40.43309
1239,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,392026.279,39.36428
1240,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,933979.563,40.56047
1241,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,16436.436,58.68674
1242,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,670466.96,35.05687
1243,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,75073.359,62.64931
1244,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1326097.214,39.37579
1245,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,3364258.044,48.60618
1246,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,2504011.804,75.39309
1247,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,3360600.973,58.42563
1248,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,445908.39,77.40921
1249,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,5074190.42,65.58218
1250,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,6864175.22,55.25699
1251,AU_PERTH,Perth,25.9,85.6,August,2030,55,Low,60,50,7.8,110,90,1413076.243,83.25935
1252,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,NOT APPLICABLE,NOT APPLICABLE
1253,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,50330.837,29.58893
1254,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,2789.599,69.4836
1255,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,49787.283,78.30825
1256,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,41.142,87.80163
1257,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,81.528,87.81252
1258,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,44911.664,72.54636
1259,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,16.055,100
1260,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,97.51,24.7871
1261,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,47678.56,93.24918
1262,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,2759.528,65.54835
1263,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,104.924,46.1523
1264,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,28202.414,87.62312
1265,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,9054.576,61.83148
1266,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,10711.138,60.77914
1267,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,429.846,84.72253
1268,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,1574.679,90.82824
1269,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,184424.144,45.63354
1270,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,283.082,32.77197
1271,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,9206.17,83.27537
1272,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,11873.46,98.41559
1273,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,450.428,48.58791
1274,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,16393.827,54.13784
1275,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,62.806,100
1276,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,821.498,48.58306
1277,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,13625.507,73.72129
1278,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,27.904,76.50865
1279,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,3111.789,53.56988
1280,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,2972.271,76.82219
1281,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,223908.968,89.27756
1282,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,32.995,52.78715
1283,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,473.312,81.09262
1284,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,6290.166,79.02942
1285,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,27523.563,37.11521
1286,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,15800.53,17.59775
1287,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,638.84,70.85149
1288,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,18084.248,29.03399
1289,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,34051.103,63.24237
1290,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,41008.596,82.87756
1291,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,72.865,100
1292,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,7104.274,47.6457
1293,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,22460.393,27.11687
1294,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,19933.769,88.83862
1295,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,1415605.906,70.62589
1296,BR_RIO_DE_JANEIRO,Rio de Janeiro,12.6,58.6,August,2030,65,Medium,50,55,6.6,80,74,7485.887,100
